LocationName,Year,Month,Day,Item
Balehonnur,1996,5,25,3.78
Balehonnur,1996,5,26,3.8
Balehonnur,1996,5,27,3.77
Balehonnur,1996,5,28,3.74
Balehonnur,1996,5,29,3.7
Balehonnur,1996,5,30,3.61
Balehonnur,1996,5,31,3.69
Balehonnur,1996,6,1,3.91
Balehonnur,1996,6,2,3.96
Balehonnur,1996,6,3,3.86
Balehonnur,1996,6,4,3.75
Balehonnur,1996,6,5,3.68
Balehonnur,1996,6,6,3.65
Balehonnur,1996,6,7,3.6
Balehonnur,1996,6,8,3.58
Balehonnur,1996,6,9,3.56
Balehonnur,1996,6,10,3.54
Balehonnur,1996,6,11,3.51
Balehonnur,1996,6,12,3.46
Balehonnur,1996,6,13,13.75
Balehonnur,1996,6,14,205.75
Balehonnur,1996,6,15,300.35
Balehonnur,1996,6,16,178.23
Balehonnur,1996,6,17,360.72
Balehonnur,1996,6,18,401.23
Balehonnur,1996,6,19,353.39
Balehonnur,1996,6,20,271.68
Balehonnur,1996,6,21,156.89
Balehonnur,1996,6,22,133.59
Balehonnur,1996,6,23,121.07
Balehonnur,1996,6,24,93.69
Balehonnur,1996,6,25,58.7
Balehonnur,1996,6,26,46.51
Balehonnur,1996,6,27,42.06
Balehonnur,1996,6,28,36.06
Balehonnur,1996,6,29,28.55
Balehonnur,1996,6,30,30.93
Balehonnur,1996,7,1,35.58
Balehonnur,1996,7,2,32.51
Balehonnur,1996,7,3,30.24
Balehonnur,1996,7,4,28.59
Balehonnur,1996,7,5,27.29
Balehonnur,1996,7,6,26.29
Balehonnur,1996,7,7,27.67
Balehonnur,1996,7,8,29.4
Balehonnur,1996,7,9,26.22
Balehonnur,1996,7,10,32.21
Balehonnur,1996,7,11,44.89
Balehonnur,1996,7,12,66.88
Balehonnur,1996,7,13,94.8
Balehonnur,1996,7,14,48.06
Balehonnur,1996,7,15,87.25
Balehonnur,1996,7,16,127.47
Balehonnur,1996,7,17,243.19
Balehonnur,1996,7,18,378.76
Balehonnur,1996,7,19,343.1
Balehonnur,1996,7,20,299.75
Balehonnur,1996,7,21,346.94
Balehonnur,1996,7,22,432.68
Balehonnur,1996,7,23,594.61
Balehonnur,1996,7,24,446.16
Balehonnur,1996,7,25,392.39
Balehonnur,1996,7,26,373.21
Balehonnur,1996,7,27,390.88
Balehonnur,1996,7,28,329.42
Balehonnur,1996,7,29,338.16
Balehonnur,1996,7,30,326.4
Balehonnur,1996,7,31,200.57
Balehonnur,1996,8,1,239.43
Balehonnur,1996,8,2,228.96
Balehonnur,1996,8,3,154.01
Balehonnur,1996,8,4,197.53
Balehonnur,1996,8,5,227.48
Balehonnur,1996,8,6,187.52
Balehonnur,1996,8,7,200.84
Balehonnur,1996,8,8,151.32
Balehonnur,1996,8,9,252.45
Balehonnur,1996,8,10,366.39
Balehonnur,1996,8,11,287.91
Balehonnur,1996,8,12,198.48
Balehonnur,1996,8,13,218.14
Balehonnur,1996,8,14,221
Balehonnur,1996,8,15,212.22
Balehonnur,1996,8,16,177.34
Balehonnur,1996,8,17,140.32
Balehonnur,1996,8,18,131.69
Balehonnur,1996,8,19,127.77
Balehonnur,1996,8,20,118.35
Balehonnur,1996,8,21,116.9
Balehonnur,1996,8,22,122.64
Balehonnur,1996,8,23,115.52
Balehonnur,1996,8,24,152.14
Balehonnur,1996,8,25,225.84
Balehonnur,1996,8,26,209.92
Balehonnur,1996,8,27,156.16
Balehonnur,1996,8,28,215.65
Balehonnur,1996,8,29,180.68
Balehonnur,1996,8,30,142.73
Balehonnur,1996,8,31,125.48
Balehonnur,1996,9,1,118.49
Balehonnur,1996,9,2,104.91
Balehonnur,1996,9,3,85.39
Balehonnur,1996,9,4,80.14
Balehonnur,1996,9,5,75.65
Balehonnur,1996,9,6,76.78
Balehonnur,1996,9,7,69.89
Balehonnur,1996,9,8,65.38
Balehonnur,1996,9,9,61.83
Balehonnur,1996,9,10,59.84
Balehonnur,1996,9,11,60.46
Balehonnur,1996,9,12,73.59
Balehonnur,1996,9,13,83.33
Balehonnur,1996,9,14,75.93
Balehonnur,1996,9,15,68.05
Balehonnur,1996,9,16,61.49
Balehonnur,1996,9,17,61.85
Balehonnur,1996,9,18,67.51
Balehonnur,1996,9,19,62.51
Balehonnur,1996,9,20,59.71
Balehonnur,1996,9,21,58.17
Balehonnur,1996,9,22,56.78
Balehonnur,1996,9,23,93.99
Balehonnur,1996,9,24,130.15
Balehonnur,1996,9,25,84.81
Balehonnur,1996,9,26,69.66
Balehonnur,1996,9,27,63.47
Balehonnur,1996,9,28,246.2
Balehonnur,1996,9,29,370.25
Balehonnur,1996,9,30,110.61
Balehonnur,1996,10,1,98.48
Balehonnur,1996,10,2,132.45
Balehonnur,1996,10,3,163.35
Balehonnur,1996,10,4,114.52
Balehonnur,1996,10,5,100.23
Balehonnur,1996,10,6,81.42
Balehonnur,1996,10,7,62.86
Balehonnur,1996,10,8,51.7
Balehonnur,1996,10,9,44.38
Balehonnur,1996,10,10,48.07
Balehonnur,1996,10,11,46.83
Balehonnur,1996,10,12,44.14
Balehonnur,1996,10,13,66.95
Balehonnur,1996,10,14,87.89
Balehonnur,1996,10,15,75.58
Balehonnur,1996,10,16,88.45
Balehonnur,1996,10,17,66.81
Balehonnur,1996,10,18,52.44
Balehonnur,1996,10,19,71.18
Balehonnur,1996,10,20,93.51
Balehonnur,1996,10,21,62.06
Balehonnur,1996,10,22,59.61
Balehonnur,1996,10,23,58.29
Balehonnur,1996,10,24,57.57
Balehonnur,1996,10,25,58.06
Balehonnur,1996,10,26,53.68
Balehonnur,1996,10,27,50.5
Balehonnur,1996,10,28,44.57
Balehonnur,1996,10,29,36.48
Balehonnur,1996,10,30,31.54
Balehonnur,1996,10,31,30.38
Balehonnur,1996,11,1,29.65
Balehonnur,1996,11,2,28.89
Balehonnur,1996,11,3,28.14
Balehonnur,1996,11,4,27.46
Balehonnur,1996,11,5,26.79
Balehonnur,1996,11,6,26.24
Balehonnur,1996,11,7,25.7
Balehonnur,1996,11,8,25.28
