LocationName,Year,Month,Day,Item
Rattihalli,2000,9,28,109.82
Rattihalli,2000,9,29,79.63
Rattihalli,2000,9,30,36.88
Rattihalli,2000,10,1,45.4
Rattihalli,2000,10,2,61.33
Rattihalli,2000,10,3,105.08
Rattihalli,2000,10,4,134.39
Rattihalli,2000,10,5,64.14
Rattihalli,2000,10,6,45.95
Rattihalli,2000,10,7,43.97
Rattihalli,2000,10,8,44.57
Rattihalli,2000,10,9,41.93
Rattihalli,2000,10,10,38.33
Rattihalli,2000,10,11,28.88
Rattihalli,2000,10,12,26.34
Rattihalli,2000,10,13,25.81
Rattihalli,2000,10,14,25.6
Rattihalli,2000,10,15,23.9
Rattihalli,2000,10,16,23.83
Rattihalli,2000,10,17,24.36
Rattihalli,2000,10,18,21.46
Rattihalli,2000,10,19,20.3
Rattihalli,2000,10,20,19.35
Rattihalli,2000,10,21,18.37
Rattihalli,2000,10,22,20.64
Rattihalli,2000,10,23,24.66
Rattihalli,2000,10,24,24.83
Rattihalli,2000,10,25,23.95
Rattihalli,2000,10,26,20.22
Rattihalli,2000,10,27,16.19
Rattihalli,2000,10,28,15.58
Rattihalli,2000,10,29,15.17
Rattihalli,2000,10,30,14.84
Rattihalli,2000,10,31,14.94
Rattihalli,2000,11,1,15.88
Rattihalli,2000,11,2,16.02
Rattihalli,2000,11,3,16.4
Rattihalli,2000,11,4,15.6
Rattihalli,2000,11,5,15.16
Rattihalli,2000,11,6,15.1
Rattihalli,2000,11,7,15.45
Rattihalli,2000,11,8,15.27
Rattihalli,2000,11,9,14.57
Rattihalli,2000,11,10,14.45
Rattihalli,2000,11,11,14.3
Rattihalli,2000,11,12,14.69
Rattihalli,2000,11,13,14.98
Rattihalli,2000,11,14,14.44
Rattihalli,2000,11,15,14.13
Rattihalli,2000,11,16,13.59
Rattihalli,2000,11,17,13.69
Rattihalli,2000,11,18,13.71
Rattihalli,2000,11,19,13.18
Rattihalli,2000,11,20,12.26
Rattihalli,2000,11,21,11.12
Rattihalli,2000,11,22,9.82
Rattihalli,2000,11,23,9.58
Rattihalli,2000,11,24,9.52
Rattihalli,2000,11,25,10.23
Rattihalli,2000,11,26,10.87
Rattihalli,2000,11,27,9.81
Rattihalli,2000,11,28,10.23
Rattihalli,2000,11,29,10.59
Rattihalli,2000,11,30,9.63
Rattihalli,2000,12,1,9.55
Rattihalli,2000,12,2,6.55
Rattihalli,2000,12,3,1.96
Rattihalli,2000,12,4,1.91
Rattihalli,2000,12,5,1.81
Rattihalli,2000,12,6,1.57
Rattihalli,2000,12,7,1.49
Rattihalli,2000,12,8,1.63
Rattihalli,2000,12,9,1.37
Rattihalli,2000,12,10,0.89
Rattihalli,2000,12,11,0.81
Rattihalli,2000,12,12,0.73
Rattihalli,2000,12,13,0.73
Rattihalli,2000,12,14,0.8
Rattihalli,2000,12,15,0.75
Rattihalli,2000,12,16,0.75
Rattihalli,2000,12,17,1.08
Rattihalli,2000,12,18,1.66
Rattihalli,2000,12,19,1.33
Rattihalli,2000,12,20,0.83
Rattihalli,2000,12,21,0.81
Rattihalli,2000,12,22,0.76
Rattihalli,2000,12,23,0.67
Rattihalli,2000,12,24,0.61
Rattihalli,2000,12,25,0.54
Rattihalli,2000,12,26,0.64
Rattihalli,2000,12,27,0.77
Rattihalli,2000,12,28,1.13
Rattihalli,2000,12,29,1.81
Rattihalli,2000,12,30,1.88
Rattihalli,2000,12,31,1.83
Rattihalli,2001,1,1,1.56
Rattihalli,2001,1,2,1.29
Rattihalli,2001,1,3,0.83
Rattihalli,2001,1,4,0.8
Rattihalli,2001,1,5,0.79
Rattihalli,2001,1,6,0.67
Rattihalli,2001,1,7,0.64
Rattihalli,2001,1,8,0.5
Rattihalli,2001,1,9,0.44
Rattihalli,2001,1,10,0.41
Rattihalli,2001,1,11,0.39
Rattihalli,2001,1,12,0.36
Rattihalli,2001,1,13,0.41
Rattihalli,2001,1,14,0.62
Rattihalli,2001,1,15,0.64
Rattihalli,2001,1,16,0.61
Rattihalli,2001,1,17,0.54
Rattihalli,2001,1,18,0.53
Rattihalli,2001,1,19,0.53
Rattihalli,2001,1,20,1.1
Rattihalli,2001,1,21,2.25
Rattihalli,2001,1,22,2.51
Rattihalli,2001,1,23,2.14
Rattihalli,2001,1,24,2.05
Rattihalli,2001,1,25,1.98
Rattihalli,2001,1,26,1.88
Rattihalli,2001,1,27,1.88
Rattihalli,2001,1,28,1.85
Rattihalli,2001,1,29,1.71
Rattihalli,2001,1,30,1.27
Rattihalli,2001,1,31,0.82
Rattihalli,2001,2,1,0.81
Rattihalli,2001,2,2,0.75
Rattihalli,2001,2,3,0.63
Rattihalli,2001,2,4,0.52
Rattihalli,2001,2,5,0.4
Rattihalli,2001,2,6,0.36
Rattihalli,2001,2,7,0.3
Rattihalli,2001,2,8,0
Rattihalli,2001,2,9,0
Rattihalli,2001,2,10,0
Rattihalli,2001,2,11,0
Rattihalli,2001,2,12,0
Rattihalli,2001,2,13,0
Rattihalli,2001,2,14,0
Rattihalli,2001,2,15,1.67
Rattihalli,2001,2,16,1.83
Rattihalli,2001,2,17,1.79
Rattihalli,2001,2,18,1.68
Rattihalli,2001,2,19,1.56
Rattihalli,2001,2,20,1.29
Rattihalli,2001,2,21,0.83
Rattihalli,2001,2,22,0.76
Rattihalli,2001,2,23,0.66
Rattihalli,2001,2,24,0.65
Rattihalli,2001,2,25,0.75
Rattihalli,2001,2,26,0.68
Rattihalli,2001,2,27,0.59
Rattihalli,2001,2,28,0.45
Rattihalli,2001,3,1,0
Rattihalli,2001,3,2,0
Rattihalli,2001,3,3,0
Rattihalli,2001,3,4,0
Rattihalli,2001,3,5,0
Rattihalli,2001,3,6,0
Rattihalli,2001,3,7,0
Rattihalli,2001,3,8,0
Rattihalli,2001,3,9,0
Rattihalli,2001,3,10,0
Rattihalli,2001,3,11,0
Rattihalli,2001,3,12,0
Rattihalli,2001,3,13,0
Rattihalli,2001,3,14,0
Rattihalli,2001,3,15,0
Rattihalli,2001,3,16,0
Rattihalli,2001,3,17,0
Rattihalli,2001,3,18,0
Rattihalli,2001,3,19,0
Rattihalli,2001,3,20,0
Rattihalli,2001,3,21,0
Rattihalli,2001,3,22,0
Rattihalli,2001,3,23,0
Rattihalli,2001,3,24,0
Rattihalli,2001,3,25,0
Rattihalli,2001,3,26,0
Rattihalli,2001,3,27,0
Rattihalli,2001,3,28,0
Rattihalli,2001,3,29,0
Rattihalli,2001,3,30,0
Rattihalli,2001,3,31,0
Rattihalli,2001,4,1,0
Rattihalli,2001,4,2,0
Rattihalli,2001,4,3,0
Rattihalli,2001,4,4,0
Rattihalli,2001,4,5,0
Rattihalli,2001,4,6,0
Rattihalli,2001,4,7,0
Rattihalli,2001,4,8,0
Rattihalli,2001,4,9,0
Rattihalli,2001,4,10,0
Rattihalli,2001,4,11,0
Rattihalli,2001,4,12,0
Rattihalli,2001,4,13,0
Rattihalli,2001,4,14,0
Rattihalli,2001,4,15,0
Rattihalli,2001,4,16,0
Rattihalli,2001,4,17,0
Rattihalli,2001,4,18,0
Rattihalli,2001,4,19,0
Rattihalli,2001,4,20,0
Rattihalli,2001,4,21,0
Rattihalli,2001,4,22,0
Rattihalli,2001,4,23,0
Rattihalli,2001,4,24,0
Rattihalli,2001,4,25,0
Rattihalli,2001,4,26,0
Rattihalli,2001,4,27,0
Rattihalli,2001,4,28,0
Rattihalli,2001,4,29,0
Rattihalli,2001,4,30,0
Rattihalli,2001,5,1,0
Rattihalli,2001,5,2,0
Rattihalli,2001,5,3,0
Rattihalli,2001,5,4,0
Rattihalli,2001,5,5,0
Rattihalli,2001,5,6,0
Rattihalli,2001,5,7,0
Rattihalli,2001,5,8,0
Rattihalli,2001,5,9,0
Rattihalli,2001,5,10,0
Rattihalli,2001,5,11,0
Rattihalli,2001,5,12,0
Rattihalli,2001,5,13,0
Rattihalli,2001,5,14,0
Rattihalli,2001,5,15,0
Rattihalli,2001,5,16,0
Rattihalli,2001,5,17,0
Rattihalli,2001,5,18,0
Rattihalli,2001,5,19,0
Rattihalli,2001,5,20,0
Rattihalli,2001,5,21,0
Rattihalli,2001,5,22,0
Rattihalli,2001,5,23,0
Rattihalli,2001,5,24,0
Rattihalli,2001,5,25,0
Rattihalli,2001,5,26,0
Rattihalli,2001,5,27,0
Rattihalli,2001,5,28,0
Rattihalli,2001,5,29,0
Rattihalli,2001,5,30,0
Rattihalli,2001,5,31,0
Rattihalli,2001,6,1,0
Rattihalli,2001,6,2,0
Rattihalli,2001,6,3,0
Rattihalli,2001,6,4,0
Rattihalli,2001,6,5,0
Rattihalli,2001,6,6,0
Rattihalli,2001,6,7,0
Rattihalli,2001,6,8,0
Rattihalli,2001,6,9,0
Rattihalli,2001,6,10,0
Rattihalli,2001,6,11,0
Rattihalli,2001,6,12,0
Rattihalli,2001,6,13,0
Rattihalli,2001,6,14,0
Rattihalli,2001,6,15,0
Rattihalli,2001,6,16,0
Rattihalli,2001,6,17,0
Rattihalli,2001,6,18,0
Rattihalli,2001,6,19,0
Rattihalli,2001,6,20,0
Rattihalli,2001,6,21,0
Rattihalli,2001,6,22,0
Rattihalli,2001,6,23,0
Rattihalli,2001,6,24,0
Rattihalli,2001,6,25,0
Rattihalli,2001,6,26,0
Rattihalli,2001,6,27,0
Rattihalli,2001,6,28,0
Rattihalli,2001,6,29,0
Rattihalli,2001,6,30,0
Rattihalli,2001,7,1,0
Rattihalli,2001,7,2,0
Rattihalli,2001,7,3,0
Rattihalli,2001,7,4,0
Rattihalli,2001,7,5,0
Rattihalli,2001,7,6,0
Rattihalli,2001,7,7,0
Rattihalli,2001,7,8,0
Rattihalli,2001,7,9,0
Rattihalli,2001,7,10,0
Rattihalli,2001,7,11,0
Rattihalli,2001,7,12,0
Rattihalli,2001,7,13,0
Rattihalli,2001,7,14,0
Rattihalli,2001,7,15,0
Rattihalli,2001,7,16,0
Rattihalli,2001,7,17,0
Rattihalli,2001,7,18,0
Rattihalli,2001,7,19,0
Rattihalli,2001,7,20,0
Rattihalli,2001,7,21,0
Rattihalli,2001,7,22,0
Rattihalli,2001,7,23,0
Rattihalli,2001,7,24,0
Rattihalli,2001,7,25,0
Rattihalli,2001,7,26,6.67
Rattihalli,2001,7,27,6.31
Rattihalli,2001,7,28,5.82
Rattihalli,2001,7,29,5.49
Rattihalli,2001,7,30,5.33
Rattihalli,2001,7,31,5.54
Rattihalli,2001,8,1,6.97
Rattihalli,2001,8,2,9.57
Rattihalli,2001,8,3,13.68
Rattihalli,2001,8,4,17.05
Rattihalli,2001,8,5,13.83
Rattihalli,2001,8,6,14.89
Rattihalli,2001,8,7,15.59
Rattihalli,2001,8,8,13.98
Rattihalli,2001,8,9,13.13
Rattihalli,2001,8,10,12.9
Rattihalli,2001,8,11,13.19
Rattihalli,2001,8,12,13.59
Rattihalli,2001,8,13,14.11
Rattihalli,2001,8,14,15.21
Rattihalli,2001,8,15,17.58
Rattihalli,2001,8,16,18.02
Rattihalli,2001,8,17,18.88
Rattihalli,2001,8,18,18.15
Rattihalli,2001,8,19,21.22
Rattihalli,2001,8,20,26.03
Rattihalli,2001,8,21,27.23
Rattihalli,2001,8,22,29.9
Rattihalli,2001,8,23,26.62
Rattihalli,2001,8,24,23.73
Rattihalli,2001,8,25,23.9
Rattihalli,2001,8,26,21.44
Rattihalli,2001,8,27,18.04
Rattihalli,2001,8,28,16.66
Rattihalli,2001,8,29,14.9
Rattihalli,2001,8,30,13.64
Rattihalli,2001,8,31,12.87
Rattihalli,2001,9,1,11.69
Rattihalli,2001,9,2,10.4
Rattihalli,2001,9,3,10.35
Rattihalli,2001,9,4,10.08
Rattihalli,2001,9,5,9.11
Rattihalli,2001,9,6,7.55
Rattihalli,2001,9,7,7.32
Rattihalli,2001,9,8,8.12
Rattihalli,2001,9,9,8.71
Rattihalli,2001,9,10,9.24
Rattihalli,2001,9,11,10.38
Rattihalli,2001,9,12,10.3
Rattihalli,2001,9,13,9.59
Rattihalli,2001,9,14,8.82
Rattihalli,2001,9,15,6.12
Rattihalli,2001,9,16,3.01
Rattihalli,2001,9,17,2.83
Rattihalli,2001,9,18,2.63
Rattihalli,2001,9,19,2.63
Rattihalli,2001,9,20,2.66
Rattihalli,2001,9,21,2.53
Rattihalli,2001,9,22,15.26
Rattihalli,2001,9,23,36.61
Rattihalli,2001,9,24,25.6
Rattihalli,2001,9,25,9.37
Rattihalli,2001,9,26,9.79
Rattihalli,2001,9,27,10.23
Rattihalli,2001,9,28,12.57
Rattihalli,2001,9,29,22.53
Rattihalli,2001,9,30,31.76
Rattihalli,2001,10,1,24.54
Rattihalli,2001,10,2,17.82
Rattihalli,2001,10,3,13.8
Rattihalli,2001,10,4,11.14
Rattihalli,2001,10,5,8.84
Rattihalli,2001,10,6,11.9
Rattihalli,2001,10,7,17.46
Rattihalli,2001,10,8,15.43
Rattihalli,2001,10,9,12.78
Rattihalli,2001,10,10,11.14
Rattihalli,2001,10,11,10.61
Rattihalli,2001,10,12,10.08
Rattihalli,2001,10,13,11.62
Rattihalli,2001,10,14,15.19
Rattihalli,2001,10,15,17.72
Rattihalli,2001,10,16,17.66
Rattihalli,2001,10,17,16.9
Rattihalli,2001,10,18,13.27
Rattihalli,2001,10,19,10.28
Rattihalli,2001,10,20,10.62
Rattihalli,2001,10,21,10.44
Rattihalli,2001,10,22,9.45
Rattihalli,2001,10,23,9.32
Rattihalli,2001,10,24,9.81
Rattihalli,2001,10,25,9.64
Rattihalli,2001,10,26,8.69
Rattihalli,2001,10,27,8.84
Rattihalli,2001,10,28,8.48
Rattihalli,2001,10,29,2.67
Rattihalli,2001,10,30,0
Rattihalli,2001,10,31,27.88
Rattihalli,2001,11,1,0
Rattihalli,2001,11,2,0
Rattihalli,2001,11,3,0
Rattihalli,2001,11,4,0
Rattihalli,2001,11,5,0
Rattihalli,2001,11,6,0
Rattihalli,2001,11,7,0
Rattihalli,2001,11,8,0
Rattihalli,2001,11,9,0
Rattihalli,2001,11,10,0
Rattihalli,2001,11,11,0
Rattihalli,2001,11,12,0
Rattihalli,2001,11,13,0
Rattihalli,2001,11,14,0
Rattihalli,2001,11,15,0
Rattihalli,2001,11,16,0
Rattihalli,2001,11,17,0
Rattihalli,2001,11,18,0
Rattihalli,2001,11,19,0
Rattihalli,2001,11,20,0
Rattihalli,2001,11,21,0
Rattihalli,2001,11,22,0
Rattihalli,2001,11,23,0
Rattihalli,2001,11,24,0
Rattihalli,2001,11,25,0
Rattihalli,2001,11,26,0
Rattihalli,2001,11,27,0
Rattihalli,2001,11,28,0
Rattihalli,2001,11,29,0
Rattihalli,2001,11,30,0
Rattihalli,2001,12,1,0
Rattihalli,2001,12,2,0
Rattihalli,2001,12,3,0
Rattihalli,2001,12,4,0
Rattihalli,2001,12,5,0
Rattihalli,2001,12,6,0
Rattihalli,2001,12,7,0
Rattihalli,2001,12,8,0
Rattihalli,2001,12,9,0
Rattihalli,2001,12,10,0
Rattihalli,2001,12,11,0
Rattihalli,2001,12,12,0
Rattihalli,2001,12,13,0
Rattihalli,2001,12,14,0
Rattihalli,2001,12,15,0
Rattihalli,2001,12,16,0
Rattihalli,2001,12,17,0
Rattihalli,2001,12,18,0
Rattihalli,2001,12,19,0
Rattihalli,2001,12,20,0
Rattihalli,2001,12,21,0
Rattihalli,2001,12,22,0
Rattihalli,2001,12,23,0
Rattihalli,2001,12,24,0
Rattihalli,2001,12,25,0
Rattihalli,2001,12,26,0
Rattihalli,2001,12,27,0
Rattihalli,2001,12,28,0
Rattihalli,2001,12,29,0
Rattihalli,2001,12,30,0
Rattihalli,2001,12,31,0
Rattihalli,2002,1,1,0
Rattihalli,2002,1,2,0
Rattihalli,2002,1,3,0
Rattihalli,2002,1,4,0
Rattihalli,2002,1,5,0
Rattihalli,2002,1,6,0
Rattihalli,2002,1,7,0
Rattihalli,2002,1,8,0
Rattihalli,2002,1,9,0
Rattihalli,2002,1,10,0
Rattihalli,2002,1,11,0
Rattihalli,2002,1,12,0
Rattihalli,2002,1,13,0
Rattihalli,2002,1,14,0
Rattihalli,2002,1,15,0
Rattihalli,2002,1,16,0
Rattihalli,2002,1,17,0
Rattihalli,2002,1,18,0
Rattihalli,2002,1,19,0
Rattihalli,2002,1,20,0
Rattihalli,2002,1,21,0
Rattihalli,2002,1,22,0
Rattihalli,2002,1,23,0
Rattihalli,2002,1,24,0
Rattihalli,2002,1,25,0
Rattihalli,2002,1,26,0
Rattihalli,2002,1,27,0
Rattihalli,2002,1,28,0
Rattihalli,2002,1,29,0
Rattihalli,2002,1,30,0
Rattihalli,2002,1,31,0
Rattihalli,2002,2,1,0
Rattihalli,2002,2,2,0
Rattihalli,2002,2,3,0
Rattihalli,2002,2,4,0
Rattihalli,2002,2,5,0
Rattihalli,2002,2,6,0
Rattihalli,2002,2,7,0
Rattihalli,2002,2,8,0
Rattihalli,2002,2,9,0
Rattihalli,2002,2,10,0
Rattihalli,2002,2,11,0
Rattihalli,2002,2,12,0
Rattihalli,2002,2,13,0
Rattihalli,2002,2,14,0
Rattihalli,2002,2,15,0
Rattihalli,2002,2,16,0
Rattihalli,2002,2,17,0
Rattihalli,2002,2,18,0
Rattihalli,2002,2,19,0
Rattihalli,2002,2,20,0
Rattihalli,2002,2,21,0
Rattihalli,2002,2,22,0
Rattihalli,2002,2,23,0
Rattihalli,2002,2,24,0
Rattihalli,2002,2,25,0
Rattihalli,2002,2,26,0
Rattihalli,2002,2,27,0
Rattihalli,2002,2,28,0
Rattihalli,2002,3,1,0
Rattihalli,2002,3,2,0
Rattihalli,2002,3,3,0
Rattihalli,2002,3,4,0
Rattihalli,2002,3,5,0
Rattihalli,2002,3,6,0
Rattihalli,2002,3,7,0
Rattihalli,2002,3,8,0
Rattihalli,2002,3,9,0
Rattihalli,2002,3,10,0
Rattihalli,2002,3,11,0
Rattihalli,2002,3,12,0
Rattihalli,2002,3,13,0
Rattihalli,2002,3,14,0
Rattihalli,2002,3,15,0
Rattihalli,2002,3,16,0
Rattihalli,2002,3,17,0
Rattihalli,2002,3,18,0
Rattihalli,2002,3,19,0
Rattihalli,2002,3,20,0
Rattihalli,2002,3,21,0
Rattihalli,2002,3,22,0
Rattihalli,2002,3,23,0
Rattihalli,2002,3,24,0
Rattihalli,2002,3,25,0
Rattihalli,2002,3,26,0
Rattihalli,2002,3,27,0
Rattihalli,2002,3,28,0
Rattihalli,2002,3,29,0
Rattihalli,2002,3,30,0
Rattihalli,2002,3,31,0
Rattihalli,2002,4,1,0
Rattihalli,2002,4,2,0
Rattihalli,2002,4,3,0
Rattihalli,2002,4,4,0
Rattihalli,2002,4,5,0
Rattihalli,2002,4,6,0
Rattihalli,2002,4,7,0
Rattihalli,2002,4,8,0
Rattihalli,2002,4,9,0
Rattihalli,2002,4,10,0
Rattihalli,2002,4,11,0
Rattihalli,2002,4,12,0
Rattihalli,2002,4,13,0
Rattihalli,2002,4,14,0
Rattihalli,2002,4,15,0
Rattihalli,2002,4,16,0
Rattihalli,2002,4,17,0
Rattihalli,2002,4,18,0
Rattihalli,2002,4,19,0
Rattihalli,2002,4,20,0
Rattihalli,2002,4,21,0
Rattihalli,2002,4,22,0
Rattihalli,2002,4,23,0
Rattihalli,2002,4,24,0
Rattihalli,2002,4,25,0
Rattihalli,2002,4,26,0
Rattihalli,2002,4,27,0
Rattihalli,2002,4,28,0
Rattihalli,2002,4,29,0
Rattihalli,2002,4,30,0
Rattihalli,2002,5,1,0
Rattihalli,2002,5,2,0
Rattihalli,2002,5,3,0
Rattihalli,2002,5,4,0
Rattihalli,2002,5,5,0
Rattihalli,2002,5,6,0
Rattihalli,2002,5,7,0
Rattihalli,2002,5,8,0
Rattihalli,2002,5,9,0
Rattihalli,2002,5,10,0
Rattihalli,2002,5,11,0
Rattihalli,2002,5,12,0
Rattihalli,2002,5,13,0
Rattihalli,2002,5,14,0
Rattihalli,2002,5,15,0
Rattihalli,2002,5,16,0
Rattihalli,2002,5,17,0
Rattihalli,2002,5,18,0
Rattihalli,2002,5,19,0
Rattihalli,2002,5,20,0
Rattihalli,2002,5,21,0
Rattihalli,2002,5,22,0
Rattihalli,2002,5,23,0
Rattihalli,2002,5,24,0
Rattihalli,2002,5,25,0
Rattihalli,2002,5,26,0
Rattihalli,2002,5,27,0
Rattihalli,2002,5,28,0
Rattihalli,2002,5,29,0
Rattihalli,2002,5,30,0
Rattihalli,2002,5,31,0
Rattihalli,2002,6,1,0
Rattihalli,2002,6,2,0
Rattihalli,2002,6,3,0
Rattihalli,2002,6,4,0
Rattihalli,2002,6,5,0
Rattihalli,2002,6,6,0
Rattihalli,2002,6,7,0
Rattihalli,2002,6,8,0
Rattihalli,2002,6,9,0
Rattihalli,2002,6,10,0
Rattihalli,2002,6,11,0
Rattihalli,2002,6,12,0
Rattihalli,2002,6,13,0
Rattihalli,2002,6,14,0
Rattihalli,2002,6,15,0
Rattihalli,2002,6,16,0
Rattihalli,2002,6,17,0
Rattihalli,2002,6,18,0
Rattihalli,2002,6,19,0
Rattihalli,2002,6,20,0
Rattihalli,2002,6,21,0
Rattihalli,2002,6,22,0
Rattihalli,2002,6,23,0
Rattihalli,2002,6,24,0
Rattihalli,2002,6,25,0
Rattihalli,2002,6,26,0
Rattihalli,2002,6,27,0
Rattihalli,2002,6,28,0
Rattihalli,2002,6,29,0
Rattihalli,2002,6,30,0
Rattihalli,2002,7,1,0
Rattihalli,2002,7,2,0
Rattihalli,2002,7,3,0
Rattihalli,2002,7,4,0
Rattihalli,2002,7,5,0
Rattihalli,2002,7,6,0
Rattihalli,2002,7,7,0
Rattihalli,2002,7,8,0
Rattihalli,2002,7,9,0
Rattihalli,2002,7,10,0
Rattihalli,2002,7,11,0
Rattihalli,2002,7,12,0
Rattihalli,2002,7,13,0
Rattihalli,2002,7,14,0
Rattihalli,2002,7,15,0
Rattihalli,2002,7,16,0
Rattihalli,2002,7,17,0
Rattihalli,2002,7,18,0
Rattihalli,2002,7,19,0
Rattihalli,2002,7,20,0
Rattihalli,2002,7,21,0
Rattihalli,2002,7,22,0
Rattihalli,2002,7,23,0
Rattihalli,2002,7,24,0
Rattihalli,2002,7,25,0
Rattihalli,2002,7,26,0
Rattihalli,2002,7,27,0
Rattihalli,2002,7,28,0
Rattihalli,2002,7,29,0
Rattihalli,2002,7,30,0
Rattihalli,2002,7,31,0
Rattihalli,2002,8,1,0
Rattihalli,2002,8,2,0
Rattihalli,2002,8,3,0
Rattihalli,2002,8,4,0
Rattihalli,2002,8,5,0
Rattihalli,2002,8,6,0
Rattihalli,2002,8,7,0
Rattihalli,2002,8,8,0
Rattihalli,2002,8,9,0
Rattihalli,2002,8,10,0
Rattihalli,2002,8,11,0
Rattihalli,2002,8,12,0
Rattihalli,2002,8,13,0
Rattihalli,2002,8,14,0
Rattihalli,2002,8,15,0
Rattihalli,2002,8,16,0
Rattihalli,2002,8,17,0
Rattihalli,2002,8,18,0
Rattihalli,2002,8,19,0
Rattihalli,2002,8,20,0
Rattihalli,2002,8,21,0
Rattihalli,2002,8,22,0
Rattihalli,2002,8,23,0
Rattihalli,2002,8,24,0
Rattihalli,2002,8,25,0
Rattihalli,2002,8,26,0
Rattihalli,2002,8,27,0
Rattihalli,2002,8,28,0
Rattihalli,2002,8,29,0
Rattihalli,2002,8,30,0
Rattihalli,2002,8,31,0
Rattihalli,2002,9,1,10.31
Rattihalli,2002,9,2,11.03
Rattihalli,2002,9,3,10.68
Rattihalli,2002,9,4,10.81
Rattihalli,2002,9,5,11.47
Rattihalli,2002,9,6,11.92
Rattihalli,2002,9,7,12.86
Rattihalli,2002,9,8,12.16
Rattihalli,2002,9,9,11.39
Rattihalli,2002,9,10,11.03
Rattihalli,2002,9,11,10.51
Rattihalli,2002,9,12,10.49
Rattihalli,2002,9,13,8.99
Rattihalli,2002,9,14,8.65
Rattihalli,2002,9,15,5.19
Rattihalli,2002,9,16,5.1
Rattihalli,2002,9,17,4.3
Rattihalli,2002,9,18,3.06
Rattihalli,2002,9,19,2.91
Rattihalli,2002,9,20,3.59
Rattihalli,2002,9,21,3.62
Rattihalli,2002,9,22,3.56
Rattihalli,2002,9,23,3.61
Rattihalli,2002,9,24,3.43
Rattihalli,2002,9,25,3.45
Rattihalli,2002,9,26,4.19
Rattihalli,2002,9,27,4.68
Rattihalli,2002,9,28,4.41
Rattihalli,2002,9,29,5.09
Rattihalli,2002,9,30,4.69
Rattihalli,2002,10,1,3.93
Rattihalli,2002,10,2,4.24
Rattihalli,2002,10,3,4.75
Rattihalli,2002,10,4,4.92
Rattihalli,2002,10,5,4.3
Rattihalli,2002,10,6,3.53
Rattihalli,2002,10,7,3.53
Rattihalli,2002,10,8,3.68
Rattihalli,2002,10,9,15
Rattihalli,2002,10,10,36.79
Rattihalli,2002,10,11,49.15
Rattihalli,2002,10,12,44.65
Rattihalli,2002,10,13,27.96
Rattihalli,2002,10,14,28.11
Rattihalli,2002,10,15,25.76
Rattihalli,2002,10,16,23.61
Rattihalli,2002,10,17,19.43
Rattihalli,2002,10,18,15.96
Rattihalli,2002,10,19,13.8
Rattihalli,2002,10,20,11.49
Rattihalli,2002,10,21,13.16
Rattihalli,2002,10,22,20.832
Rattihalli,2002,10,23,20.54
Rattihalli,2002,10,24,14.14
Rattihalli,2002,10,25,11.16
Rattihalli,2002,10,26,10.33
Rattihalli,2002,10,27,9.63
Rattihalli,2002,10,28,9.81
Rattihalli,2002,10,29,9.83
Rattihalli,2002,10,30,16.11
Rattihalli,2002,10,31,27.88
Rattihalli,2002,11,1,24.4
Rattihalli,2002,11,2,21.08
Rattihalli,2002,11,3,14.03
Rattihalli,2002,11,4,9.18
Rattihalli,2002,11,5,10.77
Rattihalli,2002,11,6,12.03
Rattihalli,2002,11,7,10.88
Rattihalli,2002,11,8,11.43
Rattihalli,2002,11,9,12.9
Rattihalli,2002,11,10,11.91
Rattihalli,2002,11,11,12.3
Rattihalli,2002,11,12,12.04
Rattihalli,2002,11,13,10.75
Rattihalli,2002,11,14,10.29
Rattihalli,2002,11,15,11.32
Rattihalli,2002,11,16,10.95
Rattihalli,2002,11,17,10.31
Rattihalli,2002,11,18,8.88
Rattihalli,2002,11,19,6.74
Rattihalli,2002,11,20,4.94
Rattihalli,2002,11,21,4.78
Rattihalli,2002,11,22,4.56
Rattihalli,2002,11,23,4.72
Rattihalli,2002,11,24,4.77
Rattihalli,2002,11,25,4.55
Rattihalli,2002,11,26,3.89
Rattihalli,2002,11,27,3.56
Rattihalli,2002,11,28,5.89
Rattihalli,2002,11,29,0
Rattihalli,2002,11,30,0
Rattihalli,2002,12,1,0
Rattihalli,2002,12,2,0
Rattihalli,2002,12,3,0
Rattihalli,2002,12,4,0
Rattihalli,2002,12,5,0
Rattihalli,2002,12,6,0
Rattihalli,2002,12,7,0
Rattihalli,2002,12,8,0
Rattihalli,2002,12,9,0
Rattihalli,2002,12,10,0
Rattihalli,2002,12,11,0
Rattihalli,2002,12,12,0
Rattihalli,2002,12,13,0
Rattihalli,2002,12,14,0
Rattihalli,2002,12,15,0
Rattihalli,2002,12,16,0
Rattihalli,2002,12,17,0
Rattihalli,2002,12,18,0
Rattihalli,2002,12,19,0
Rattihalli,2002,12,20,0
Rattihalli,2002,12,21,0
Rattihalli,2002,12,22,0
Rattihalli,2002,12,23,0
Rattihalli,2002,12,24,0
Rattihalli,2002,12,25,0
Rattihalli,2002,12,26,0
Rattihalli,2002,12,27,0
Rattihalli,2002,12,28,0
Rattihalli,2002,12,29,0
Rattihalli,2002,12,30,0
Rattihalli,2002,12,31,0
Rattihalli,2003,1,1,0
Rattihalli,2003,1,2,0
Rattihalli,2003,1,3,0
Rattihalli,2003,1,4,0
Rattihalli,2003,1,5,0
Rattihalli,2003,1,6,0
Rattihalli,2003,1,7,0
