LocationName,Year,Month,Day,Item
Hosaritti,1996,3,7,0
Hosaritti,1996,3,8,0
Hosaritti,1996,3,9,0
Hosaritti,1996,3,10,0
Hosaritti,1996,3,11,0
Hosaritti,1996,3,12,0
Hosaritti,1996,3,13,0
Hosaritti,1996,3,14,0
Hosaritti,1996,3,15,0
Hosaritti,1996,3,16,0
Hosaritti,1996,3,17,0
Hosaritti,1996,3,18,0
Hosaritti,1996,3,19,0
Hosaritti,1996,3,20,0
Hosaritti,1996,3,21,0
Hosaritti,1996,3,22,0
Hosaritti,1996,3,23,0
Hosaritti,1996,3,24,0
Hosaritti,1996,3,25,0
Hosaritti,1996,3,26,0
Hosaritti,1996,3,27,0
Hosaritti,1996,3,28,0
Hosaritti,1996,3,29,0
Hosaritti,1996,3,30,0
Hosaritti,1996,3,31,0
Hosaritti,1996,4,1,0
Hosaritti,1996,4,2,0
Hosaritti,1996,4,3,0
Hosaritti,1996,4,4,0
Hosaritti,1996,4,5,0
Hosaritti,1996,4,6,0
Hosaritti,1996,4,7,0
Hosaritti,1996,4,8,0
Hosaritti,1996,4,9,0
Hosaritti,1996,4,10,0
Hosaritti,1996,4,11,0
Hosaritti,1996,4,12,0
Hosaritti,1996,4,13,0
Hosaritti,1996,4,14,0
Hosaritti,1996,4,15,0
Hosaritti,1996,4,16,0
Hosaritti,1996,4,17,0
Hosaritti,1996,4,18,0
Hosaritti,1996,4,19,0
Hosaritti,1996,4,20,0
Hosaritti,1996,4,21,0
Hosaritti,1996,4,22,0
Hosaritti,1996,4,23,0
Hosaritti,1996,4,24,0
Hosaritti,1996,4,25,0
Hosaritti,1996,4,26,0
Hosaritti,1996,4,27,0
Hosaritti,1996,4,28,0
Hosaritti,1996,4,29,0
Hosaritti,1996,4,30,0
Hosaritti,1996,5,1,0
Hosaritti,1996,5,2,0
Hosaritti,1996,5,3,0
Hosaritti,1996,5,4,0
Hosaritti,1996,5,5,0
Hosaritti,1996,5,6,0
Hosaritti,1996,5,7,0
Hosaritti,1996,5,8,0
Hosaritti,1996,5,9,0
Hosaritti,1996,5,10,0
Hosaritti,1996,5,11,0
Hosaritti,1996,5,12,0
Hosaritti,1996,5,13,0
Hosaritti,1996,5,14,0
Hosaritti,1996,5,15,0
Hosaritti,1996,5,16,0
Hosaritti,1996,5,17,0
Hosaritti,1996,5,18,0
Hosaritti,1996,5,19,0
Hosaritti,1996,5,20,0
Hosaritti,1996,5,21,0
Hosaritti,1996,5,22,0
Hosaritti,1996,5,23,0
Hosaritti,1996,5,24,0
Hosaritti,1996,5,25,0
Hosaritti,1996,5,26,0
Hosaritti,1996,5,27,0
Hosaritti,1996,5,28,0
Hosaritti,1996,5,29,0
Hosaritti,1996,5,30,0
Hosaritti,1996,5,31,0
Hosaritti,1996,6,1,0
Hosaritti,1996,6,2,0
Hosaritti,1996,6,3,0
Hosaritti,1996,6,4,0
Hosaritti,1996,6,5,0
Hosaritti,1996,6,6,0
Hosaritti,1996,6,7,0
Hosaritti,1996,6,8,0
Hosaritti,1996,6,9,0
Hosaritti,1996,6,10,0
Hosaritti,1996,6,11,0
Hosaritti,1996,6,12,0
Hosaritti,1996,6,13,0
Hosaritti,1996,6,14,0
Hosaritti,1996,6,15,0
Hosaritti,1996,6,16,0
Hosaritti,1996,6,17,0
Hosaritti,1996,6,18,0
Hosaritti,1996,6,19,0
Hosaritti,1996,6,20,0
Hosaritti,1996,6,21,0
Hosaritti,1996,6,22,163.76
Hosaritti,1996,6,23,107.74
Hosaritti,1996,6,24,63.04
Hosaritti,1996,6,25,39.75
Hosaritti,1996,6,26,28.49
Hosaritti,1996,6,27,20.35
Hosaritti,1996,6,28,14.83
Hosaritti,1996,6,29,13.87
Hosaritti,1996,6,30,10.63
Hosaritti,1996,7,1,7.66
Hosaritti,1996,7,2,7.39
Hosaritti,1996,7,3,6.69
Hosaritti,1996,7,4,6.13
Hosaritti,1996,7,5,6.54
Hosaritti,1996,7,6,5.68
Hosaritti,1996,7,7,13.23
Hosaritti,1996,7,8,20.63
Hosaritti,1996,7,9,15.62
Hosaritti,1996,7,10,6.7
Hosaritti,1996,7,11,4.36
Hosaritti,1996,7,12,3.51
Hosaritti,1996,7,13,3.7
Hosaritti,1996,7,14,3.32
Hosaritti,1996,7,15,3.14
Hosaritti,1996,7,16,11.72
